galaxy_id,source_file,distance_mpc,r_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,sb_disk_lpc2,sb_bulge_lpc2,v_bar_kms,residual_v2_kms2,quality_flag,data_source,data_mode
UGC05721,UGC05721_rotmod.dat,6.18,0.45,47.4,4.57,5.99,40.27,0.0,181.32,0.0,40.713056873686114,589.2069999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,0.63,55.5,4.57,8.14,43.48,0.0,105.94,0.0,44.23539306935115,1123.4800000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,0.81,56.4,5.45,10.08,44.07,0.0,62.77,0.0,45.20808887798731,1137.1887000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,0.99,59.8,4.57,11.72,43.71,0.0,45.1,0.0,45.253977725720425,1528.1174999999992,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,1.17,67.8,4.57,13.25,44.14,0.0,29.74,0.0,46.08581235044035,2472.937899999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,1.35,76.4,4.57,15.37,42.83,0.0,15.24,0.0,45.50434924268228,3766.3142000000016,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,1.53,81.2,4.57,18.44,40.98,0.0,9.18,0.0,44.93766794127172,4574.046,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,1.71,82.2,19.2,21.32,38.82,0.0,5.33,0.0,44.28921764944601,4795.305200000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,1.89,82.6,4.57,22.09,36.95,0.0,3.32,0.0,43.049629498986405,4969.489399999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,2.07,82.3,4.57,20.36,35.17,0.0,2.34,0.0,40.63814095157405,5121.8315,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,2.25,82.1,4.57,17.96,33.75,0.0,1.51,0.0,38.23119276193198,5278.785899999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,2.67,81.4,4.57,18.44,30.81,0.0,0.67,0.0,35.906680436932625,5336.670300000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,3.15,79.3,4.57,20.36,27.99,0.0,0.13,0.0,34.611698889248416,5090.5203,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,3.61,78.5,4.57,20.55,25.88,0.0,0.04,0.0,33.04658681316423,5070.1731,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,4.04,78.2,4.57,20.74,24.31,0.0,0.01,0.0,31.955026208720277,5094.116300000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,4.49,78.1,4.57,21.71,22.96,0.0,0.0,0.0,31.598824345218922,5101.124299999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,4.93,78.2,4.57,23.34,21.83,0.0,0.0,0.0,31.957855059437264,5093.9355000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,5.38,78.3,4.57,24.59,20.85,0.0,0.0,0.0,32.23958126278938,5091.4994,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,5.86,78.6,4.57,24.78,19.94,0.0,0.0,0.0,31.806477327739394,5166.307999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,6.28,78.9,4.57,24.59,19.24,0.0,0.0,0.0,31.22251911681695,5250.364300000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05721,UGC05721_rotmod.dat,6.18,6.74,79.5,4.57,24.59,18.55,0.0,0.0,0.0,30.802120056905174,5371.4794,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,0.31,3.1,4.5,1.0,4.05,0.0,29.26,0.0,4.17163037672323,-7.792499999999995,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,1.47,15.7,8.5,4.69,16.67,0.0,21.05,0.0,17.317187993435887,-53.39500000000007,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,2.52,28.0,10.0,7.69,21.39,0.0,16.18,0.0,22.73033655712119,267.33179999999993,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,3.35,36.0,11.0,9.58,24.52,0.0,12.24,0.0,26.325022317179524,602.9932,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,4.09,43.6,4.5,11.47,24.68,0.0,10.94,0.0,27.21512998315459,1160.2967,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,4.82,49.8,4.5,13.0,26.85,0.0,11.55,0.0,29.831568849123578,1590.1174999999994,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,6.6,61.5,4.5,16.38,35.05,0.0,8.67,0.0,38.68858875689316,2285.4431000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,7.86,68.1,12.2,18.53,38.67,0.0,7.08,0.0,42.880412777863974,2798.8801999999996,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,9.43,73.4,12.2,20.89,42.63,0.0,4.37,0.0,47.473245096580456,3133.851,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,11.43,77.6,11.0,23.34,39.29,0.0,0.82,0.0,45.69966848895077,3933.3002999999994,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05750,UGC05750_rotmod.dat,58.7,22.85,78.9,11.0,36.96,26.56,0.0,0.0,0.0,45.51346174485083,4153.734800000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,0.36,21.45,1.99,2.75,5.37,0.0,14.8,0.0,6.033191526878622,423.70309999999995,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,0.73,31.3,1.58,6.05,10.22,0.0,11.43,0.0,11.87648517028502,838.6391000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,1.09,41.7,1.16,9.4,11.44,0.0,3.66,0.0,14.806539095953518,1519.6564000000003,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,1.45,48.35,0.44,12.81,11.24,0.0,2.65,0.0,17.042115479012576,2047.2888000000003,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,1.81,50.6,0.37,16.05,11.43,0.0,2.03,0.0,19.703994518878655,2172.1126,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,2.17,54.05,0.59,18.46,11.43,0.0,1.59,0.0,21.712127947301713,2449.9859999999994,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,2.54,55.8,0.76,20.04,11.39,0.0,1.06,0.0,23.05067677965226,2582.3063,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,2.9,54.55,0.71,20.71,11.38,0.0,0.81,0.0,23.63066863209757,2417.294,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,3.26,50.0,2.65,20.29,11.12,0.0,0.56,0.0,23.137383170963822,1964.6615000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05764,UGC05764_rotmod.dat,7.47,3.62,49.9,2.77,19.63,11.17,0.0,0.44,0.0,22.585521911171323,1979.9042,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,0.63,14.8,5.06,-2.24,7.48,0.0,16.55,0.0,7.808200817089684,158.072,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,1.26,27.2,5.06,-3.7,13.07,0.0,13.49,0.0,13.5836261727125,555.3250999999999,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,1.88,34.1,5.06,3.88,16.73,0.0,9.83,0.0,17.1740298124814,867.8627000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,2.52,38.8,5.06,-2.84,19.07,0.0,6.78,0.0,19.2803137941269,1133.7094999999997,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,3.14,42.8,5.06,11.17,20.36,0.0,4.99,0.0,23.222801295278742,1292.5414999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,3.77,47.9,5.06,17.24,21.25,0.0,3.62,0.0,27.36384658632627,1545.6299,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,4.4,51.9,5.06,20.77,21.39,0.0,2.6,0.0,29.814845295590583,1804.6849999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,5.03,57.6,5.06,26.16,21.32,0.0,1.84,0.0,33.74741471579712,2178.8720000000003,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,5.65,60.7,5.06,31.16,20.9,0.0,1.34,0.0,37.52006929631128,2276.7344000000003,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,6.29,65.6,5.06,33.7,20.41,0.0,1.04,0.0,39.398706831569996,2751.1018999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05829,UGC05829_rotmod.dat,8.64,6.91,68.6,5.06,34.59,20.24,0.0,0.91,0.0,40.076498100507735,3099.834299999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05918,UGC05918_rotmod.dat,7.66,0.56,16.9,3.93,3.56,6.92,0.0,13.38,0.0,7.782030583337488,225.04999999999995,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05918,UGC05918_rotmod.dat,7.66,1.11,27.4,3.93,3.93,11.04,0.0,9.28,0.0,11.718638999474297,613.4334999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05918,UGC05918_rotmod.dat,7.66,1.67,33.5,3.93,3.56,13.76,0.0,6.42,0.0,14.213064412715505,920.2388000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05918,UGC05918_rotmod.dat,7.66,2.23,36.4,3.93,8.55,16.36,0.0,4.67,0.0,18.459471823429833,984.2078999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05918,UGC05918_rotmod.dat,7.66,2.79,39.8,3.93,12.27,16.13,0.0,2.61,0.0,20.266469845535507,1173.3101999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05918,UGC05918_rotmod.dat,7.66,3.34,41.2,3.93,12.47,16.4,0.0,2.22,0.0,20.602448883567217,1272.9791000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05918,UGC05918_rotmod.dat,7.66,3.9,42.6,3.93,13.27,17.86,0.0,2.07,0.0,22.250224717966333,1319.6875000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05918,UGC05918_rotmod.dat,7.66,4.46,44.5,3.93,15.66,16.94,0.0,0.0,0.0,23.069442992842287,1448.0508,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,0.63,29.5,2.53,-2.22,32.45,0.0,190.91,0.0,32.52584971987665,-187.68090000000007,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,1.26,50.8,3.76,-8.54,43.44,0.0,121.97,0.0,44.27149421467497,620.6748000000002,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,1.88,68.2,2.58,-2.13,53.72,0.0,104.98,0.0,53.76221070603403,1760.8647000000005,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,2.51,84.3,2.28,8.88,65.57,0.0,78.13,0.0,66.168567311073,2728.2107000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,3.13,95.3,2.01,11.55,69.99,0.0,48.41,0.0,70.93660973009635,4050.0874000000003,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,3.77,106.0,3.58,16.04,70.54,0.0,33.32,0.0,72.34067458905814,6002.826799999998,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,4.39,112.0,4.25,20.82,71.78,0.0,24.23,0.0,74.73848272476502,6958.159200000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,5.02,115.0,3.18,24.3,71.41,0.0,12.56,0.0,75.43128064669192,7535.121900000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,5.65,116.0,2.32,25.4,67.79,0.0,6.6,0.0,72.3922930980916,8215.355899999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,6.28,116.0,2.01,24.6,64.52,0.0,2.89,0.0,69.05063649235971,8688.009600000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,6.9,116.0,2.28,25.5,61.11,0.0,0.0,0.0,66.21693212464619,9071.317899999998,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,7.54,114.0,3.05,25.7,56.38,0.0,0.0,0.0,61.961233041313825,9156.8056,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,8.16,112.0,3.69,24.6,53.17,0.0,0.0,0.0,58.585056968479606,9111.791099999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,8.79,109.0,5.1,24.9,50.65,0.0,0.0,0.0,56.43963589535283,8695.567500000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05986,UGC05986_rotmod.dat,8.63,9.41,107.0,6.39,27.79,48.55,0.0,0.0,0.0,55.94092062167014,8319.6134,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05999,UGC05999_rotmod.dat,47.7,3.48,46.2,5.0,13.28,38.73,0.0,18.53,0.0,40.94351352778606,458.06870000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05999,UGC05999_rotmod.dat,47.7,6.94,81.1,5.0,23.37,40.0,0.0,5.85,0.0,46.32663272891739,4431.053099999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05999,UGC05999_rotmod.dat,47.7,10.42,91.2,5.0,31.3,39.75,0.0,2.23,0.0,50.59399667944805,5757.6875,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05999,UGC05999_rotmod.dat,47.7,13.89,97.7,5.0,35.52,35.72,0.0,0.62,0.0,50.37448560531413,7007.7012,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC05999,UGC05999_rotmod.dat,47.7,16.22,100.0,5.0,46.95,33.5,0.0,0.0,0.0,57.67627328460119,6673.447499999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06399,UGC06399_rotmod.dat,18.0,0.87,24.8,6.5,2.79,20.37,0.0,60.4,0.0,20.560179960301905,192.31900000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06399,UGC06399_rotmod.dat,18.0,1.74,46.2,5.6,5.75,32.61,0.0,37.93,0.0,33.1130578473206,1037.9653999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06399,UGC06399_rotmod.dat,18.0,2.61,60.5,5.8,9.11,37.1,0.0,26.87,0.0,38.202121668828816,2200.8478999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06399,UGC06399_rotmod.dat,18.0,3.5,69.6,3.9,13.36,42.69,0.0,19.23,0.0,44.73170799332393,2843.234299999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06399,UGC06399_rotmod.dat,18.0,4.37,77.5,3.7,16.6,44.26,0.0,11.73,0.0,47.27057858753159,3771.7424,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06399,UGC06399_rotmod.dat,18.0,5.24,82.9,4.5,20.91,44.12,0.0,7.5,0.0,48.824199942241755,4488.607500000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06399,UGC06399_rotmod.dat,18.0,6.11,84.1,4.9,23.38,43.61,0.0,4.83,0.0,49.48188052206585,4624.353499999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06399,UGC06399_rotmod.dat,18.0,6.98,85.6,4.9,23.92,43.31,0.0,3.4,0.0,49.47648431325735,4879.437499999998,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06399,UGC06399_rotmod.dat,18.0,7.85,87.6,4.9,25.86,40.62,0.0,0.0,0.0,48.1531307393403,5355.036,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,0.58,31.3,6.3,0.0,21.35,0.0,74.79,0.0,21.35,523.8675000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,1.16,54.8,5.8,2.75,29.36,0.0,33.7,0.0,29.4885079310568,2133.4678999999996,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,1.74,61.1,4.1,6.18,30.8,0.0,20.14,0.0,31.413888648175988,2746.3776,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,2.33,63.9,4.1,7.45,31.81,0.0,12.32,0.0,32.670760627815206,3015.8314,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,2.91,67.2,4.1,14.25,31.67,0.0,9.18,0.0,34.72825074777018,3309.7886,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,3.49,70.4,3.6,16.89,31.97,0.0,6.44,0.0,36.15733673820571,3648.8070000000007,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,4.07,73.7,3.6,15.31,32.15,0.0,4.92,0.0,35.609248798591636,4163.671400000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,4.65,78.0,4.1,18.83,31.31,0.0,2.36,0.0,36.53607805991223,4749.115,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,5.23,80.8,4.1,23.23,29.91,0.0,1.67,0.0,37.871374413929054,5094.398999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,5.81,80.5,3.6,26.13,28.44,0.0,1.22,0.0,38.62137361617269,4988.6395,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,6.4,81.3,3.6,28.95,27.55,0.0,0.87,0.0,39.96379611598478,5012.584999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,6.98,82.1,4.6,31.41,26.52,0.0,0.59,0.0,41.10837505910444,5050.511499999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,7.62,82.8,4.6,34.05,25.42,0.0,0.38,0.0,42.492103972385266,5050.2611,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,8.28,84.9,5.5,34.49,24.36,0.0,0.25,0.0,42.225225872693684,5425.040300000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,8.9,84.3,5.5,32.03,23.44,0.0,0.16,0.0,39.69073569486965,5531.1355,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,9.52,83.2,7.0,32.29,22.66,0.0,0.11,0.0,39.44768307518199,5366.1203000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06446,UGC06446_rotmod.dat,12.0,10.22,80.1,10.8,33.08,21.62,0.0,0.0,0.0,39.51848681313595,4854.2991999999995,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,3.23,194.0,16.7,-7.97,37.15,248.5,78.56,371.12,251.3879340779903,-25559.8934,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,9.18,172.0,8.1,-15.63,83.53,176.71,55.52,1.14,196.08156950616242,-8863.981900000006,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,10.64,170.0,10.7,-16.24,92.09,164.32,54.39,0.17,189.06445488245535,-6845.368099999992,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,11.58,170.0,6.8,-16.14,99.29,157.52,52.22,0.05,186.89985045472886,-6031.554100000016,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,12.52,171.0,6.8,-16.04,107.74,151.54,52.54,0.01,186.62679550375395,-5588.560799999999,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,13.57,172.0,12.1,-16.04,120.8,145.51,47.48,0.0,189.79747548373766,-6439.081699999995,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,15.76,174.0,19.6,-15.53,131.65,135.02,27.3,0.0,189.21760964561412,-5527.3038000000015,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,24.94,193.0,23.2,18.69,111.71,107.35,3.42,0.0,156.05275614355548,12896.537300000007,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,26.3,194.0,23.0,21.04,108.26,104.53,2.78,0.0,151.9520651389773,14546.569899999999,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,34.96,201.0,7.2,34.22,92.64,90.67,0.0,0.0,134.0679935704268,22426.773099999995,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,36.84,202.0,17.1,37.39,88.8,88.32,0.0,0.0,130.70529637317685,23720.125500000002,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,47.38,205.0,16.0,54.35,75.25,77.88,0.0,0.0,121.1683927433223,27343.2206,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06614,UGC06614_rotmod.dat,88.7,64.59,204.0,16.0,61.29,63.17,66.7,0.0,0.0,110.43460961129894,29420.197,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06628,UGC06628_rotmod.dat,15.1,1.1,26.9,8.27,3.02,29.07,0.0,62.46,0.0,29.22644863817703,-130.57529999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06628,UGC06628_rotmod.dat,15.1,2.2,38.0,8.27,-3.24,37.16,0.0,33.06,0.0,37.30098122033789,52.63680000000022,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06628,UGC06628_rotmod.dat,15.1,3.3,40.5,8.27,12.42,41.22,0.0,23.94,0.0,43.05049128639533,-213.09480000000008,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06628,UGC06628_rotmod.dat,15.1,4.39,41.4,8.27,16.39,45.0,0.0,17.12,0.0,47.89187926987205,-579.6721000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06628,UGC06628_rotmod.dat,15.1,5.5,42.3,8.27,20.17,46.13,0.0,11.39,0.0,50.34685491666784,-745.5158000000008,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06628,UGC06628_rotmod.dat,15.1,6.59,42.3,8.27,25.63,47.72,0.0,7.71,0.0,54.16728994513201,-1144.8052999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06628,UGC06628_rotmod.dat,15.1,7.69,42.3,8.27,31.39,46.74,0.0,4.88,0.0,56.30239515331475,-1380.6697000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06667,UGC06667_rotmod.dat,18.0,0.87,26.6,4.4,0.0,6.92,0.0,10.79,0.0,6.92,659.6736000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06667,UGC06667_rotmod.dat,18.0,1.74,45.2,2.7,0.0,10.96,0.0,8.69,0.0,10.96,1922.9184000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06667,UGC06667_rotmod.dat,18.0,2.61,57.0,3.9,8.65,14.33,0.0,6.97,0.0,16.738321301731546,2968.8286,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06667,UGC06667_rotmod.dat,18.0,3.5,69.3,3.0,16.06,16.78,0.0,5.78,0.0,23.226967085695886,4262.998,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06667,UGC06667_rotmod.dat,18.0,4.37,77.3,3.4,18.32,18.48,0.0,4.81,0.0,26.021775496687386,5298.1572,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06667,UGC06667_rotmod.dat,18.0,5.24,80.7,3.9,22.41,20.02,0.0,4.19,0.0,30.05009983344481,5609.481500000001,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06667,UGC06667_rotmod.dat,18.0,6.11,84.0,3.0,23.49,21.36,0.0,3.64,0.0,31.749483460365145,6047.9703,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06667,UGC06667_rotmod.dat,18.0,6.98,85.0,3.0,25.65,22.68,0.0,3.22,0.0,34.23893835970969,6052.6951,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06667,UGC06667_rotmod.dat,18.0,7.85,85.7,3.4,24.46,24.0,0.0,2.82,0.0,34.26793836810146,6170.1984,ok,SPARC_Lelli2016,observational_raw_ingestion
UGC06786,UGC06786_rotmod.dat,29.3,0.16,160.0,36.0,-1.22,8.07,119.49,516.57,16013.38,119.76841570297238,11255.5266,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06786,UGC06786_rotmod.dat,29.3,0.32,177.0,30.9,-1.2,15.74,184.15,504.88,8275.13,184.82535026343112,-2831.410100000001,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06786,UGC06786_rotmod.dat,29.3,0.49,180.0,25.3,-1.08,23.42,201.67,492.74,4561.05,203.028204198333,-8820.451699999998,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06786,UGC06786_rotmod.dat,29.3,0.65,180.0,32.0,-0.96,30.3,207.64,481.58,2982.73,209.84132386162642,-11633.381199999989,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
UGC06786,UGC06786_rotmod.dat,29.3,1.3,182.0,4.72,-0.33,55.43,203.18,438.8,756.43,210.60557020173994,-11230.706200000008,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
