rel_path,category,size_bytes,referenced,reference_hits,action,notes
src/tdf_galaxy_tau/analysis/paper_tables.py,keep_core,13923,True,paper_tables.py; src/tdf_galaxy_tau/analysis/paper_tables.py,keep,library source
src/tdf_galaxy_tau/analysis/photometry_informed_priors.py,keep_core,25198,True,photometry_informed_priors.py; src/tdf_galaxy_tau/analysis/photometry_informed_priors.py,keep,library source
src/tdf_galaxy_tau/analysis/post_ml_claim_reconciliation.py,keep_core,16435,True,post_ml_claim_reconciliation.py; src/tdf_galaxy_tau/analysis/post_ml_claim_reconciliation.py,keep,library source
src/tdf_galaxy_tau/analysis/pre_submission_qa.py,keep_core,7106,True,pre_submission_qa.py; src/tdf_galaxy_tau/analysis/pre_submission_qa.py,keep,library source
src/tdf_galaxy_tau/analysis/radial_holdout_maps.py,keep_core,12391,True,radial_holdout_maps.py; src/tdf_galaxy_tau/analysis/radial_holdout_maps.py,keep,library source
src/tdf_galaxy_tau/analysis/repository_cleanup.py,keep_core,15424,False,,keep,library source
src/tdf_galaxy_tau/analysis/reviewer_analysis.py,keep_core,9748,True,reviewer_analysis.py; src/tdf_galaxy_tau/analysis/reviewer_analysis.py,keep,library source
src/tdf_galaxy_tau/cli/__init__.py,keep_core,0,True,__init__.py,keep,library source
src/tdf_galaxy_tau/cli/compare_models.py,keep_core,211,False,,keep,library source
src/tdf_galaxy_tau/cli/reconstruct_galaxy.py,keep_core,200,False,,keep,library source
src/tdf_galaxy_tau/cli/run_sparc_subset.py,keep_core,198,True,run_sparc_subset.py,keep,library source
src/tdf_galaxy_tau/data/__init__.py,keep_core,0,True,__init__.py,keep,library source
src/tdf_galaxy_tau/data/schema.py,keep_core,444,False,,keep,library source
src/tdf_galaxy_tau/data/sparc_loader.py,keep_core,1968,False,,keep,library source
src/tdf_galaxy_tau/data/sparc_metadata_join.py,keep_core,12544,True,sparc_metadata_join.py; src/tdf_galaxy_tau/data/sparc_metadata_join.py,keep,library source
src/tdf_galaxy_tau/data/sparc_photometry_parser.py,keep_core,5157,True,sparc_photometry_parser.py; src/tdf_galaxy_tau/data/sparc_photometry_parser.py,keep,library source
src/tdf_galaxy_tau/data/sparc_rotmod_parser.py,keep_core,5154,False,,keep,library source
src/tdf_galaxy_tau/data/subset_expansion.py,keep_core,17518,True,src/tdf_galaxy_tau/data/subset_expansion.py; subset_expansion.py,keep,library source
src/tdf_galaxy_tau/data/subset_selection.py,keep_core,6258,False,,keep,library source
src/tdf_galaxy_tau/data/validation.py,keep_core,1212,True,validation.py,keep,library source
src/tdf_galaxy_tau/metrics/__init__.py,keep_core,0,True,__init__.py,keep,library source
src/tdf_galaxy_tau/metrics/comparison.py,keep_core,6114,True,comparison.py; src/tdf_galaxy_tau/metrics/comparison.py,keep,library source
src/tdf_galaxy_tau/metrics/information_criteria.py,keep_core,890,False,,keep,library source
src/tdf_galaxy_tau/models/__init__.py,keep_core,0,True,__init__.py,keep,library source
src/tdf_galaxy_tau/models/baryonic.py,keep_core,816,False,,keep,library source
src/tdf_galaxy_tau/models/burkert.py,keep_core,1501,False,,keep,library source
src/tdf_galaxy_tau/models/fitting.py,keep_core,36082,True,fitting.py; src/tdf_galaxy_tau/models/fitting.py,keep,library source
src/tdf_galaxy_tau/models/mond.py,keep_core,3671,True,mond.py,keep,library source
src/tdf_galaxy_tau/models/nfw.py,keep_core,1420,False,,keep,library source
src/tdf_galaxy_tau/models/tdf_knot.py,keep_core,6907,False,,keep,library source
src/tdf_galaxy_tau/plotting/__init__.py,keep_core,0,True,__init__.py,keep,library source
src/tdf_galaxy_tau/plotting/diagnostics.py,keep_core,1822,True,diagnostics.py,keep,library source
src/tdf_galaxy_tau/plotting/rotation_curves.py,keep_core,5509,False,,keep,library source
src/tdf_galaxy_tau/plotting/tau_profiles.py,keep_core,4625,False,,keep,library source
src/tdf_galaxy_tau/reconstruction/__init__.py,keep_core,0,True,__init__.py,keep,library source
src/tdf_galaxy_tau/reconstruction/radial_tau.py,keep_core,7060,False,,keep,library source
src/tdf_galaxy_tau/reconstruction/regularization.py,keep_core,1306,False,,keep,library source
src/tdf_galaxy_tau/reconstruction/smoothing.py,keep_core,995,False,,keep,library source
src/tdf_galaxy_tau/scripts/__init__.py,keep_core,1,True,__init__.py,keep,library source
src/tdf_galaxy_tau/scripts/expansion_pipeline.py,keep_core,42207,True,expansion_pipeline.py; src/tdf_galaxy_tau/scripts/expansion_pipeline.py,keep,library source
src/tdf_galaxy_tau/scripts/pipeline.py,keep_core,4429,True,pipeline.py,keep,library source
src/tdf_galaxy_tau/validation/__init__.py,keep_core,60,True,__init__.py,keep,library source
src/tdf_galaxy_tau/validation/failure_modes.py,keep_core,17658,True,failure_modes.py,keep,library source
src/tdf_galaxy_tau/validation/holdout.py,keep_core,3039,True,holdout.py; src/tdf_galaxy_tau/validation/holdout.py,keep,library source
src/tdf_galaxy_tau/validation/holdout_residuals.py,keep_core,12416,True,holdout_residuals.py,keep,library source
src/tdf_galaxy_tau/validation/robustness.py,keep_core,5121,True,robustness.py,keep,library source
src/tdf_galaxy_tau/validation/tdf_holdout_runner.py,keep_core,8305,True,tdf_holdout_runner.py,keep,library source
src/tdf_galaxy_tau_benchmark.egg-info/PKG-INFO,keep_core,2574,False,,keep,library source
src/tdf_galaxy_tau_benchmark.egg-info/SOURCES.txt,keep_core,1437,False,,keep,library source
src/tdf_galaxy_tau_benchmark.egg-info/dependency_links.txt,keep_core,1,False,,keep,library source
src/tdf_galaxy_tau_benchmark.egg-info/requires.txt,keep_core,92,False,,keep,library source
src/tdf_galaxy_tau_benchmark.egg-info/top_level.txt,keep_core,15,False,,keep,library source
tests/test_claim_traceability.py,keep_core,836,False,,keep,test suite
tests/test_controlled_expansion_final_audit.py,keep_core,3419,True,test_controlled_expansion_final_audit.py; tests/test_controlled_expansion_final_audit.py,keep,test suite
tests/test_controlled_subset_audit.py,keep_core,2452,True,test_controlled_subset_audit.py; tests/test_controlled_subset_audit.py,keep,test suite
tests/test_expansion12_failure_diagnostics.py,keep_core,4949,True,test_expansion12_failure_diagnostics.py; tests/test_expansion12_failure_diagnostics.py,keep,test suite
tests/test_expansion12_pipeline.py,keep_core,3187,True,test_expansion12_pipeline.py; tests/test_expansion12_pipeline.py,keep,test suite
tests/test_expansion12_radial_maps.py,keep_core,4581,True,test_expansion12_radial_maps.py; tests/test_expansion12_radial_maps.py,keep,test suite
tests/test_expansion20_failure_diagnostics.py,keep_core,3841,True,test_expansion20_failure_diagnostics.py; tests/test_expansion20_failure_diagnostics.py,keep,test suite
tests/test_expansion20_pipeline.py,keep_core,5877,True,test_expansion20_pipeline.py; tests/test_expansion20_pipeline.py,keep,test suite
tests/test_holdout_point_residuals.py,keep_core,2331,True,test_holdout_point_residuals.py; tests/test_holdout_point_residuals.py,keep,test suite
tests/test_ktau_sensitivity.py,keep_core,3263,True,test_ktau_sensitivity.py; tests/test_ktau_sensitivity.py,keep,test suite
tests/test_latex_rendering.py,keep_core,1563,False,,keep,test suite
tests/test_manuscript_claims.py,keep_core,4070,True,test_manuscript_claims.py; tests/test_manuscript_claims.py,keep,test suite
tests/test_metrics.py,keep_core,730,False,,keep,test suite
tests/test_ml_prior_weighting_audit.py,keep_core,3789,True,test_ml_prior_weighting_audit.py; tests/test_ml_prior_weighting_audit.py,keep,test suite
tests/test_ml_priors.py,keep_core,3269,True,test_ml_priors.py; tests/test_ml_priors.py,keep,test suite
tests/test_ml_scaled_baseline_comparison.py,keep_core,3956,True,test_ml_scaled_baseline_comparison.py; tests/test_ml_scaled_baseline_comparison.py,keep,test suite
tests/test_ml_sensitivity.py,keep_core,2688,True,test_ml_sensitivity.py; tests/test_ml_sensitivity.py,keep,test suite
tests/test_models.py,keep_core,1114,False,,keep,test suite
tests/test_mond_model.py,keep_core,1945,False,,keep,test suite
tests/test_ngc7814_failure_diagnostics.py,keep_core,2708,True,test_ngc7814_failure_diagnostics.py; tests/test_ngc7814_failure_diagnostics.py,keep,test suite
tests/test_normalized_tau_patterns.py,keep_core,3610,True,test_normalized_tau_patterns.py; tests/test_normalized_tau_patterns.py,keep,test suite
tests/test_paper_figures.py,keep_core,2427,True,test_paper_figures.py; tests/test_paper_figures.py,keep,test suite
tests/test_paper_layout.py,keep_core,2332,True,test_paper_layout.py; tests/test_paper_layout.py,keep,test suite
tests/test_paper_package.py,keep_core,4759,True,test_paper_package.py; tests/test_paper_package.py,keep,test suite
tests/test_paper_tables.py,keep_core,1284,True,test_paper_tables.py; tests/test_paper_tables.py,keep,test suite
tests/test_photometry_informed_priors.py,keep_core,5857,True,test_photometry_informed_priors.py; tests/test_photometry_informed_priors.py,keep,test suite
tests/test_post_ml_claim_reconciliation.py,keep_core,3706,True,test_post_ml_claim_reconciliation.py; tests/test_post_ml_claim_reconciliation.py,keep,test suite
tests/test_pre_submission_qa.py,keep_core,3328,True,test_pre_submission_qa.py; tests/test_pre_submission_qa.py,keep,test suite
tests/test_radial_failure_maps.py,keep_core,1663,True,test_radial_failure_maps.py; tests/test_radial_failure_maps.py,keep,test suite
tests/test_radial_tau.py,keep_core,3629,False,,keep,test suite
tests/test_referee_readiness.py,keep_core,2786,True,test_referee_readiness.py; tests/test_referee_readiness.py,keep,test suite
tests/test_repository_cleanup.py,keep_core,1479,False,,keep,test suite
tests/test_schema.py,keep_core,740,False,,keep,test suite
tests/test_sparc_baseline_fit_audit.py,keep_core,4687,True,test_sparc_baseline_fit_audit.py; tests/test_sparc_baseline_fit_audit.py,keep,test suite
tests/test_sparc_baseline_fitting.py,keep_core,4804,False,,keep,test suite
tests/test_sparc_failure_modes.py,keep_core,3006,False,,keep,test suite
tests/test_sparc_ingestion.py,keep_core,909,False,,keep,test suite
tests/test_sparc_metadata_join.py,keep_core,1542,True,test_sparc_metadata_join.py; tests/test_sparc_metadata_join.py,keep,test suite
tests/test_sparc_mond_baseline.py,keep_core,2355,False,,keep,test suite
tests/test_sparc_photometry_parser.py,keep_core,1228,True,test_sparc_photometry_parser.py; tests/test_sparc_photometry_parser.py,keep,test suite
tests/test_sparc_rotmod_parser.py,keep_core,995,False,,keep,test suite
tests/test_sparc_subset_selection.py,keep_core,3783,False,,keep,test suite
tests/test_sparc_tau_reconstruction.py,keep_core,2623,False,,keep,test suite
tests/test_sparc_tdf_holdout_validation.py,keep_core,1969,False,,keep,test suite
tests/test_sparc_tdf_model_comparison.py,keep_core,2165,False,,keep,test suite
tests/test_subset_expansion.py,keep_core,4093,True,test_subset_expansion.py; tests/test_subset_expansion.py,keep,test suite
tests/test_tdf_knot_model.py,keep_core,2242,False,,keep,test suite
tests/test_tdf_robustness.py,keep_core,2302,False,,keep,test suite
